File Path: C:\MTS TestSuite\Data Files\Lab2 Group4 04-02-2021 15 36 34\Test Data - (Timed).txt   
Test: TensileUn80 1
Test Run: Lab2 Group4
Date: 04/02/2021 15:16:23


Running Time 	Axial Displacement 	Axial Force 	Axial Ext 
sec	mm	N	mm
148.87109375	1.08692888170481	11682.908203125	0.670382636599243
148.970703125	1.08774763066322	11727.3916015625	0.671161455102265
149.0703125	1.08935008756816	11711.29296875	0.671721354592592
149.169921875	1.08966487459838	11706.80859375	0.672243710141629
149.26953125	1.09106523450464	11728.2822265625	0.672904658131301
149.369140625	1.09108630567789	11722.3544921875	0.673513452056795
149.46875	1.09198014251888	11769.7802734375	0.67459576530382
149.568359375	1.09445408452302	11727.708984375	0.675324525218457
149.66796875	1.09507911838591	11724.9052734375	0.675788905937225
149.767578125	1.09577609691769	11742.24609375	0.676463707350194
149.8671875	1.09712802805007	11774.642578125	0.677737407386303
149.966796875	1.09768519178033	11745.81640625	0.678273150697351
150.06640625	1.09899730887264	11734.732421875	0.678832875564694
150.166015625	1.10034365206957	11730.8974609375	0.679463497363031
150.265625	1.09997054096311	11749.4482421875	0.680112512782216
150.365234375	1.10147241503	11732.099609375	0.680734519846737
150.46484375	1.1035316856578	11769.7412109375	0.681680801790208
150.564453125	1.10428920015693	11751.2587890625	0.682309095282108
150.6640625	1.10405334271491	11743.5205078125	0.682833255268633
150.763671875	1.10452284570783	11754.15625	0.683722202666104
150.86328125	1.10657571349293	11769.412109375	0.684436992742121
150.962890625	1.10787770245224	11779.4287109375	0.685250794049352
151.0625	1.10791798215359	11761.248046875	0.68593118339777
151.162109375	1.11006991937757	11754.67578125	0.686466752085835
151.26171875	1.11034570727497	11736.74609375	0.686996267177165
151.361328125	1.11281080171466	11781.958984375	0.687915715388954
151.4609375	1.11336424015462	11759.2529296875	0.68864697823301
151.560546875	1.11432385165244	11765.220703125	0.689258275087923
151.66015625	1.11541873775423	11767.5908203125	0.689970271196216
151.759765625	1.11565948463976	11765.79296875	0.690489076077938
151.859375	1.11670768819749	11782.607421875	0.691310444381088
151.958984375	1.11868255771697	11776.7705078125	0.692093919496983
152.05859375	1.11934193409979	11779.6005859375	0.692698231432587
152.158203125	1.12062913831323	11798.63671875	0.693510519340634
152.2578125	1.12138409167528	11771.1201171875	0.693942129146308
152.357421875	1.12193962559104	11764.244140625	0.694471411406994
152.45703125	1.12276850268245	11797.92578125	0.695418450050056
152.556640625	1.12473731860518	11809.1240234375	0.696333416271955
152.65625	1.12466549035162	11784.435546875	0.696999428328127
152.755859375	1.12527376040816	11747.82421875	0.697272247634828
152.85546875	1.12680380698293	11775.7958984375	0.69812877336517
152.955078125	1.12675211858004	11772.4541015625	0.698591698892415
153.0546875	1.12891476601362	11825.3095703125	0.699721742421389
